"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude","location","language","profileImageURL"
"869","AI-Powered Companies Combine #MachineLearning &amp; Human Ingenuity #AI #DeepLearning #BigData #ML #DL #Tech… https://t.co/zuik3nNGXr",FALSE,10,NA,2017-08-05 02:53:58,TRUE,NA,"893666361024679936",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Vecto_Mobile",10,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/783665600115736576/kKZ0KMz5_normal.jpg"
"870","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:53:47,FALSE,NA,"893666314233020416",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Rlzagotgulaman",50,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/750411305866190852/OKX6jepn_normal.jpg"
"871","RT @zenblockgame: App uses facial recognition to track missing children
https://t.co/k4I0bPBijE
#tech #news #technology #AI #BigData #IoT…",FALSE,0,NA,2017-08-05 02:53:31,FALSE,NA,"893666246490824704",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"872","App uses facial recognition to track missing children
https://t.co/k4I0bPBijE
#tech #news #technology #AI #BigData… https://t.co/vuEE0y5Jgm",FALSE,0,NA,2017-08-05 02:53:30,TRUE,NA,"893666242434871296",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",2,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"873","RT @zenblockgame: We wish this was real!
https://t.co/qZFIAhkJNk
#AI #BigData #IoT #MachineLearning #ML #fintech #tech #ArtificialIntellige…",FALSE,0,NA,2017-08-05 02:53:15,FALSE,NA,"893666180535390209",NA,"<a href=""http://www.calcaware.com"" rel=""nofollow"">Calcaware</a>","calcaware",8,TRUE,FALSE,NA,NA,"Austin, TX","en","http://pbs.twimg.com/profile_images/841210424599109632/eO4g3fSs_normal.jpg"
"874","RT @zenblockgame: I have to have this https://t.co/SuZR9iHocs
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim #ricksanc…",FALSE,0,NA,2017-08-05 02:53:03,FALSE,NA,"893666131130671105",NA,"<a href=""http://www.viperit.com.br"" rel=""nofollow"">AutoPost Viper IT</a>","TechNowOrNever",2,TRUE,FALSE,NA,NA,"Califórnia, USA","en","http://pbs.twimg.com/profile_images/820833054650499076/rvvArnfQ_normal.jpg"
"875","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:53:03,FALSE,NA,"893666131122286592",NA,"<a href=""https://www.sillycon.org"" rel=""nofollow"">SillyConBot</a>","SillyConIndia",50,TRUE,FALSE,NA,NA,"India","en","http://pbs.twimg.com/profile_images/810861378042929153/sLGNLrj2_normal.jpg"
"876","Advanced Multimedia And Ubiquitous Engineering: Future Information Technology (lectu here  https://t.co/i9YkMLRnks #bigdata @machinelearnbot",FALSE,1,NA,2017-08-05 02:52:49,FALSE,NA,"893666070271332353",NA,"<a href=""https://twitter.com/machinelearnbot"" rel=""nofollow"">Machine learning Bot 6</a>","machinelearnbot",0,FALSE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/688735459892195329/v8sHaWSG_normal.jpg"
"877","RT @zenblockgame: We wish this was real!
https://t.co/qZFIAhkJNk
#AI #BigData #IoT #MachineLearning #ML #fintech #tech #ArtificialIntellige…",FALSE,0,NA,2017-08-05 02:52:28,FALSE,NA,"893665981737914372",NA,"<a href=""http://www.geekoutput.com"" rel=""nofollow"">geekoutput</a>","geek_output",8,TRUE,FALSE,NA,NA,"World","en","http://pbs.twimg.com/profile_images/638260231248715776/0f0ioz_U_normal.jpg"
"878","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:52:19,FALSE,NA,"893665944253349889",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","aLink5future75",50,TRUE,FALSE,NA,NA,"California","en","http://pbs.twimg.com/profile_images/743307405673402370/xl4It0Yj_normal.jpg"
"879","RT @FrRonconi: What is #DataScience
#MachineLearning #BigData #AI #ML #ArtificialIntelligence Via @MikeQuindazzi @GrowUrStartup https://t.c…",FALSE,0,NA,2017-08-05 02:52:12,FALSE,NA,"893665915572809728",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",11,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"880","RT @FrRonconi: What is #DataScience
#MachineLearning #BigData #AI #ML #ArtificialIntelligence Via @MikeQuindazzi @GrowUrStartup https://t.c…",FALSE,0,NA,2017-08-05 02:52:11,FALSE,NA,"893665913613934595",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vanalich",11,TRUE,FALSE,NA,NA,"Hong Kong","en","http://pbs.twimg.com/profile_images/824948850829955073/PB6hnYnz_normal.jpg"
"881","RT @meisshaily: @LieTodd: CuriaTech: Big Data Analysis Course Online https://t.co/mezIzW6gB3 #BigData #seo #ai #IoT #MachineLearning #da… h…",FALSE,0,NA,2017-08-05 02:52:02,FALSE,NA,"893665873059348480",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"882","RT @meisshaily: @LieTodd: CuriaTech: Big Data Analysis Course Online https://t.co/mezIzW6gB3 #BigData #seo #ai #IoT #MachineLearning #da… h…",FALSE,0,NA,2017-08-05 02:52:01,FALSE,NA,"893665871054483456",NA,"<a href=""http://a.ab"" rel=""nofollow"">APP 4 TWOOLS @MachinesLearnIT</a>","MachinesLearnIT",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/868101574010085376/v3u1Pp-v_normal.jpg"
"883","RT @zenblockgame: I have to have this https://t.co/SuZR9iHocs
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim #ricksanc…",FALSE,0,NA,2017-08-05 02:52:00,FALSE,NA,"893665867279597568",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"884","I have to have this https://t.co/SuZR9iHocs
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim… https://t.co/HNHnNP9jJO",FALSE,0,NA,2017-08-05 02:52:00,TRUE,NA,"893665865455067136",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",2,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"885","RT @zenblockgame: We wish this was real!
https://t.co/qZFIAhkJNk
#AI #BigData #IoT #MachineLearning #ML #fintech #tech #ArtificialIntellige…",FALSE,0,NA,2017-08-05 02:51:57,FALSE,NA,"893665852024913922",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"886","We wish this was real!
https://t.co/qZFIAhkJNk
#AI #BigData #IoT #MachineLearning #ML #fintech #tech… https://t.co/fPtexin8lS",FALSE,3,NA,2017-08-05 02:51:56,TRUE,NA,"893665850154254336",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",8,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"887","RT @zenblockgame: Rick and Morty Card Game https://t.co/i3zRylMMw9
#AI #BigData #IoT #MachineLearning #ML #fintech #tech #ArtificialIntelli…",FALSE,0,NA,2017-08-05 02:51:54,FALSE,NA,"893665841232924674",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"888","Rick and Morty Card Game https://t.co/i3zRylMMw9
#AI #BigData #IoT #MachineLearning #ML #fintech #tech… https://t.co/HL6FjmFe1M",FALSE,0,NA,2017-08-05 02:51:54,TRUE,NA,"893665839341346818",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",1,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"889","RT @LaptopPrice24: https://t.co/jkFTAPu25b RT @evanderburg: Trading | @CloudExpo #AI #ML #DL #DX #FinTech #BigData #Blockchain… https://t.c…",FALSE,0,NA,2017-08-05 02:51:47,FALSE,NA,"893665811751219200",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"890","https://t.co/jkFTAPu25b RT @evanderburg: Trading | @CloudExpo #AI #ML #DL #DX #FinTech #BigData #Blockchain… https://t.co/G4IJXnvb72",FALSE,0,NA,2017-08-05 02:51:47,FALSE,NA,"893665810480340992",NA,"<a href=""http://LaptopPrice24.com"" rel=""nofollow"">LaptopPrice24</a>","LaptopPrice24",1,FALSE,FALSE,NA,NA,"Halifax, Nova Scotia","en","http://pbs.twimg.com/profile_images/761576442463391744/51y0Laz5_normal.jpg"
"891","RT @khan_k: It takes courage to listen #Motivation #startups #business #entrepreneur #tech #fintech #bigdata #AI #IoT #Leadership #saturday…",FALSE,0,NA,2017-08-05 02:51:44,FALSE,NA,"893665797125681152",NA,"<a href=""https://twitter.com/alevergara78"" rel=""nofollow"">realtimeApp_reactjs</a>","alevergara78",9,TRUE,FALSE,NA,NA,"Santiago, Chile","en","http://pbs.twimg.com/profile_images/477167045772312577/3q1ssMVN_normal.jpeg"
"892","RT @zenblockgame: Robot quits job by drowning itself
https://t.co/qKqtKByZVh
#AI #BigData #IoT #MachineLearning  #tech #ArtificialIntellige…",FALSE,0,NA,2017-08-05 02:51:43,FALSE,NA,"893665794646843392",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",6,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"893","Robot quits job by drowning itself
https://t.co/qKqtKByZVh
#AI #BigData #IoT #MachineLearning  #tech… https://t.co/FglJPyYnSR",FALSE,1,NA,2017-08-05 02:51:43,TRUE,NA,"893665792247693315",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",6,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"894","RT @khan_k: It takes courage to listen #Motivation #startups #business #entrepreneur #tech #fintech #bigdata #AI #IoT #Leadership #saturday…",FALSE,0,NA,2017-08-05 02:51:17,FALSE,NA,"893665685917888512",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",9,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"895","RT @khan_k: It takes courage to listen #Motivation #startups #business #entrepreneur #tech #fintech #bigdata #AI #IoT #Leadership #saturday…",FALSE,0,NA,2017-08-05 02:51:17,FALSE,NA,"893665685028601856",NA,"<a href=""https://cancanit.com/"" rel=""nofollow"">my twf app</a>","hemstel",9,TRUE,FALSE,NA,NA,"Surat, India","en","http://pbs.twimg.com/profile_images/720486669774884865/8B0Dxot2_normal.jpg"
"896","RT @dj_shaily: @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #BigData #infosec #IoT #AI #startups #tech…",FALSE,0,NA,2017-08-05 02:51:17,FALSE,NA,"893665684663803909",NA,"<a href=""http://www.eztechwin.com/bot2"" rel=""nofollow"">EZ Engagement bot</a>","eztechwin",16,TRUE,FALSE,NA,NA,"Bronx, NY","en","http://pbs.twimg.com/profile_images/568302578048323584/u-EyEPHg_normal.png"
"897","RT @DeepLearn007: How #BMW Uses Artificial Intelligence &amp; #BigData To Design &amp; Build Cars Of Tomorrow #AI #MachineLearning #ML #tech https:…",FALSE,0,NA,2017-08-05 02:51:05,FALSE,NA,"893665633635893249",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eltipinho",147,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/608680225493385216/FC7q3OXc_normal.jpg"
"898","RT @zenblockgame: What is your purpose in life?
https://t.co/Q1b5UveTIK
#AI #BigData #IoT #MachineLearning #ML #fintech #ArtificialIntellig…",FALSE,0,NA,2017-08-05 02:51:03,FALSE,NA,"893665626602041346",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",1,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"899","What is your purpose in life?
https://t.co/Q1b5UveTIK
#AI #BigData #IoT #MachineLearning #ML #fintech… https://t.co/NeZDpxiRM6",FALSE,2,NA,2017-08-05 02:51:01,TRUE,NA,"893665619111030784",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",1,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"900","RT @InfotecMexico: #DesdeInfotec 
Conoce más sobre el trabajo automatizado para la categorización de texto. Equipo #BigData #Ingeotec + htt…",FALSE,0,NA,2017-08-05 02:50:56,FALSE,NA,"893665596931551233",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","soriatere",11,TRUE,FALSE,NA,NA,"México","es","http://pbs.twimg.com/profile_images/866091901086294021/AQnccY1z_normal.jpg"
"901","RT @SupplyChainWrld: How #Blockchain is improving food #supplychain https://t.co/8NZvOoD5dX #IoT #Bigdata #IIoT #MachineLearning #Security…",FALSE,0,NA,2017-08-05 02:50:49,FALSE,NA,"893665568192114689",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",8,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"902","RT @SupplyChainWrld: How #Blockchain is improving food #supplychain https://t.co/8NZvOoD5dX #IoT #Bigdata #IIoT #MachineLearning #Security…",FALSE,0,NA,2017-08-05 02:50:49,FALSE,NA,"893665567034527745",NA,"<a href=""https://timelab.io"" rel=""nofollow"">BotIoTimelab</a>","IoTimelab",8,TRUE,FALSE,NA,NA,"Aix-en-Provence, France","fr","http://pbs.twimg.com/profile_images/869175261086060544/bjtJqwiM_normal.jpg"
"903","RT @VladoBotsvadze: What are #B2B #tech CMOs talking about? #marketing #startup #bigdata #tech #AI #analytics #martech #SEO #CX #IoT #conte…",FALSE,0,NA,2017-08-05 02:50:49,FALSE,NA,"893665566321516546",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"904","RT @VladoBotsvadze: What are #B2B #tech CMOs talking about? #marketing #startup #bigdata #tech #AI #analytics #martech #SEO #CX #IoT #conte…",FALSE,0,NA,2017-08-05 02:50:48,FALSE,NA,"893665565503606788",NA,"<a href=""https://timelab.io"" rel=""nofollow"">BotIoTimelab</a>","IoTimelab",4,TRUE,FALSE,NA,NA,"Aix-en-Provence, France","fr","http://pbs.twimg.com/profile_images/869175261086060544/bjtJqwiM_normal.jpg"
"905","RT @gp_pulipaka: The Mostly Complete Chart Of Neural Networks, Explained. #BigData #DeepLearning #MachineLearning #DataScience #AI
https://…",FALSE,0,NA,2017-08-05 02:50:41,FALSE,NA,"893665533945577472",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",23,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"906","RT @gp_pulipaka: The Mostly Complete Chart Of Neural Networks, Explained. #BigData #DeepLearning #MachineLearning #DataScience #AI
https://…",FALSE,0,NA,2017-08-05 02:50:41,FALSE,NA,"893665532687261698",NA,"<a href=""http://gplus.to/carbonandroid"" rel=""nofollow"">Carbon v2</a>","Freakisimo",23,TRUE,FALSE,NA,NA,"México","es","http://pbs.twimg.com/profile_images/740039889694031872/oO9uTKNg_normal.jpg"
"907","RT @ColinSano: RT IoTRecruiting: Top 3 Skills for #DataSecurity Pros https://t.co/QAwwYd05sy #IoT #IIoT #IoE #Recruiting #BigData #Tech #Te…",FALSE,0,NA,2017-08-05 02:50:33,FALSE,NA,"893665499317456896",NA,"<a href=""http://backlink.blog/"" rel=""nofollow"">BacklinkBot</a>","_backlink_",5,TRUE,FALSE,NA,NA,"TheDigitalWorld","de","http://pbs.twimg.com/profile_images/801767166206996481/7_2ddmlN_normal.jpg"
"908","RT @DeepLearn007: How #BMW Uses Artificial Intelligence &amp; #BigData To Design &amp; Build Cars Of Tomorrow #AI #MachineLearning #ML #tech https:…",FALSE,0,NA,2017-08-05 02:50:29,FALSE,NA,"893665485279154177",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","memitodiez",147,TRUE,FALSE,NA,NA,"Mother Earth | Colombia - Cali","en","http://pbs.twimg.com/profile_images/765586477908623361/qeQraFR3_normal.jpg"
"909","RT @antoniovelardo_: 4 Types of #BigData #Analytics and Examples of Their Use https://t.co/IkqjXuOr6d #tech",FALSE,0,NA,2017-08-05 02:50:26,FALSE,NA,"893665472956256256",NA,"<a href=""http://backlink.blog/"" rel=""nofollow"">BacklinkBot</a>","_backlink_",4,TRUE,FALSE,NA,NA,"TheDigitalWorld","de","http://pbs.twimg.com/profile_images/801767166206996481/7_2ddmlN_normal.jpg"
"910","RT @RAlexJimenez: 7 things #fintech people tweeted about this week:
#ICO
#AI
#Blockchain
#Payments 
#Cybersecurity
#Wearables
#BigData

<ed><U+00A0><U+00BE><ed><U+00B4><U+00B7><U+200D><U+2640><U+FE0F>",FALSE,0,NA,2017-08-05 02:50:10,FALSE,NA,"893665405931327488",NA,"<a href=""http://www.keyblockchain.com"" rel=""nofollow"">Rtkeyblockchain</a>","ICOcheck",10,TRUE,FALSE,NA,NA,"Earth","en","http://pbs.twimg.com/profile_images/867146089492869120/oQCjlleP_normal.jpg"
"911","Shape the direction of your future. #creativity #innovation #art #bigdata  https://t.co/NXDn7V4qFh",FALSE,0,NA,2017-08-05 02:50:07,FALSE,NA,"893665390315929600",NA,"<a href=""Http://www.entrance.org.uk"" rel=""nofollow"">AUTO SOCI USE</a>","EnTranceHypno",0,FALSE,FALSE,NA,NA,"London, England 07739 019967","en","http://pbs.twimg.com/profile_images/735005628146409472/JV-RqJcr_normal.jpg"
"912","https://t.co/p45pFKesy0 VIDEO: The Next Internet #Bigdata #Cloud, #IoT #m2m #digitalsupplychain… https://t.co/XmW9r0hAwN",FALSE,1,NA,2017-08-05 02:50:05,TRUE,NA,"893665382187356160",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SupplyChainBlog",2,FALSE,FALSE,NA,NA,"Arizona","en","http://pbs.twimg.com/profile_images/492683020432707584/o-rSIOoO_normal.png"
"913","RT @antoniovelardo_: 4 Types of #BigData #Analytics and Examples of Their Use https://t.co/IkqjXuOr6d #tech",FALSE,0,NA,2017-08-05 02:50:02,FALSE,NA,"893665371525394432",NA,"<a href=""https://utar.co"" rel=""nofollow"">retweetbotutar</a>","UtarSystems",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/845922486810296320/QN215K3M_normal.jpg"
"914","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:50:01,FALSE,NA,"893665364986523648",NA,"<a href=""http://odisbraziltech.wixsite.com/website"" rel=""nofollow"">cyberbot tweetie</a>","OdisTech",50,TRUE,FALSE,NA,NA,"Jacksonville, FL","en","http://pbs.twimg.com/profile_images/785879932752846848/Fj3FmlmO_normal.jpg"
"915","Agree or not, #BigData has been revolutionizing industries and processes. Are you still not ready? https://t.co/SGSQHIWVC7",FALSE,0,NA,2017-08-05 02:50:00,FALSE,NA,"893665361563979778",NA,"<a href=""http://www.hubspot.com/"" rel=""nofollow"">HubSpot</a>","Absolutdata",0,FALSE,FALSE,NA,NA,"San Francisco, US","en","http://pbs.twimg.com/profile_images/722750134681886721/oEEnERH__normal.jpg"
"916","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:49:48,FALSE,NA,"893665313400553473",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tantacito",50,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/877902512455639041/VzzTP1kC_normal.jpg"
"917","RT @antoniovelardo_: 4 Types of #BigData #Analytics and Examples of Their Use https://t.co/IkqjXuOr6d #tech",FALSE,0,NA,2017-08-05 02:49:44,FALSE,NA,"893665293637210114",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",4,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"918","4 Types of #BigData #Analytics and Examples of Their Use https://t.co/IkqjXuOr6d #tech",FALSE,2,NA,2017-08-05 02:49:43,FALSE,NA,"893665292538216448",NA,"<a href=""https://www.socialoomph.com"" rel=""nofollow"">SocialOomph</a>","antoniovelardo_",4,FALSE,FALSE,NA,NA,"Naples, FL","en","http://pbs.twimg.com/profile_images/783970762965315584/TLZRtDSl_normal.jpg"
"919","RT @zenblockgame: I have to have this https://t.co/s4dvbNXC2T
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim #ricksanc…",FALSE,0,NA,2017-08-05 02:49:43,FALSE,NA,"893665289472286720",NA,"<a href=""http://www.idealfutures.com/"" rel=""nofollow"">digitalbot</a>","_digitalfutures",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/769361003146424320/lqbiN3RG_normal.jpg"
"920","RT @ColinSano: RT JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #sta… https://…",FALSE,0,NA,2017-08-05 02:49:18,FALSE,NA,"893665185252216832",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",3,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"921","RT @ColinSano: RT JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #sta… https://…",FALSE,0,NA,2017-08-05 02:49:18,FALSE,NA,"893665184383983617",NA,"<a href=""https://thevisioncapital.com"" rel=""nofollow"">Medici_Bank</a>","Medici_Bank",3,TRUE,FALSE,NA,NA,"Palo Alto, CA","en","http://pbs.twimg.com/profile_images/855499301858029568/NI5_n0V-_normal.jpg"
"922","RT @zenblockgame: I have to have this https://t.co/s4dvbNXC2T
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim #ricksanc…",FALSE,0,NA,2017-08-05 02:49:15,FALSE,NA,"893665175265521664",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",2,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"923","I have to have this https://t.co/s4dvbNXC2T
#AI #BigData #IoT #ML #rickandmortyseason3 #RickandMorty #AdultSwim… https://t.co/AzaJbxR72A",FALSE,0,NA,2017-08-05 02:49:15,TRUE,NA,"893665173206183936",NA,"<a href=""http://bufferapp.com"" rel=""nofollow"">Buffer</a>","zenblockgame",2,FALSE,FALSE,NA,NA,"Bay Area, Ca","en","http://pbs.twimg.com/profile_images/837855537525993473/pmkOLfbN_normal.jpg"
"924","RT @JacBurns_Comext: #Bitcoin Explained in 30 seconds

#Blockchain #fintech #crypto #bigdata #infosec #IoT #AI #startups #tech #CyberSecuri…",FALSE,0,NA,2017-08-05 02:49:02,FALSE,NA,"893665120462700545",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eltipinho",50,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/608680225493385216/FC7q3OXc_normal.jpg"
"925","RT @martin_cloake: The advent of spreadsheets created more jobs than they destroyed. AI will do the same. #ai #iot #fintech #iiot #bigdata…",FALSE,0,NA,2017-08-05 02:48:54,FALSE,NA,"893665084848910336",NA,"<a href=""http://www.rajika.com"" rel=""nofollow"">Claire stream</a>","clairebotai",10,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/723931005308928000/ECDFQABc_normal.jpg"
"926","RT @martin_cloake: The advent of spreadsheets created more jobs than they destroyed. AI will do the same. #ai #iot #fintech #iiot #bigdata…",FALSE,0,NA,2017-08-05 02:48:54,FALSE,NA,"893665083297079296",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Kevrmoore",10,TRUE,FALSE,NA,NA,"Texas & Utah","en","http://pbs.twimg.com/profile_images/378800000776668482/a40858ebc5145af80eaff92e84da2944_normal.jpeg"
"927","RT @ColinSano: RT IoTRecruiting: Top 3 Skills for #DataSecurity Pros https://t.co/QAwwYd05sy #IoT #IIoT #IoE #Recruiting #BigData #Tech #Te…",FALSE,0,NA,2017-08-05 02:48:53,FALSE,NA,"893665083083161600",NA,"<a href=""http://digitalperiod.com/tweetappie"" rel=""nofollow"">TweetAppie</a>","digitalperiod",5,TRUE,FALSE,NA,NA,"","en","http://pbs.twimg.com/profile_images/625362695651364864/Z8Tt0Fon_normal.png"
"928","Top story: AI on Twitter: ""How #BMW Uses Artificial Intelligence &amp; #BigData To … https://t.co/EnqSChtYoa, see more https://t.co/2TRrpf9yfN",FALSE,1,NA,2017-08-05 02:48:52,FALSE,NA,"893665076821061632",NA,"<a href=""http://www.tweetedtimes.com"" rel=""nofollow"">The Tweeted Times</a>","batoolchishti92",0,FALSE,FALSE,NA,NA,"Pakistan","en","http://pbs.twimg.com/profile_images/791258246250127360/2Xu8Xyfe_normal.jpg"
